"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2010","115","115","Oerlikon","Asien","4","Westasien","44","8513","Iran","192","8513","Iran","200","34"
"2010","115","115","Oerlikon","Asien","4","Westasien","44","8514","Israel","193","8514","Israel","201","9"
"2010","115","115","Oerlikon","Asien","4","Westasien","44","8516","Jemen","195","8516","Jemen","203","2"
"2010","115","115","Oerlikon","Asien","4","Westasien","44","8517","Jordanien","196","8517","Jordanien","204","1"
"2010","115","115","Oerlikon","Asien","4","Westasien","44","8523","Libanon","202","8523","Libanon","210","19"
"2010","115","115","Oerlikon","Asien","4","Westasien","44","8541","Syrien","217","8541","Syrien","227","18"
"2010","115","115","Oerlikon","Asien","4","Westasien","44","8550","Palästina","223","8550","Palästina","234","2"
"2010","115","115","Oerlikon","Asien","4","Zentralasien","43","8563","Kasachstan","227","8563","Kasachstan","238","1"
"2010","115","115","Oerlikon","Asien","4","Zentralasien","43","8564","Kirgistan","228","8564","Kirgistan","239","3"
"2010","115","115","Oerlikon","Asien","4","Zentralasien","43","8567","Usbekistan","231","8567","Usbekistan","242","3"
"2010","115","115","Oerlikon","Europa","1","Nordeuropa","11","8206","Dänemark","7","8206","Dänemark","6","21"
"2010","115","115","Oerlikon","Europa","1","Nordeuropa","11","8211","Finnland","10","8211","Finnland","12","40"
"2010","115","115","Oerlikon","Europa","1","Nordeuropa","11","8217","Island","16","8217","Island","18","4"
"2010","115","115","Oerlikon","Europa","1","Nordeuropa","11","8228","Norwegen","26","8228","Norwegen","29","15"
"2010","115","115","Oerlikon","Europa","1","Nordeuropa","11","8234","Schweden","32","8234","Schweden","35","53"
"2010","115","115","Oerlikon","Europa","1","Osteuropa","12","8260","Estland","49","8260","Estland","55","2"
"2010","115","115","Oerlikon","Europa","1","Osteuropa","12","8261","Lettland","50","8261","Lettland","56","9"
"2010","115","115","Oerlikon","Europa","1","Osteuropa","12","8262","Litauen","51","8262","Litauen","57","8"
"2010","115","115","Oerlikon","Europa","1","Osteuropa","12","8263","Moldova","52","8263","Moldova","58","2"
"2010","115","115","Oerlikon","Europa","1","Osteuropa","12","8264","Russland","53","8264","Russland","59","49"
"2010","115","115","Oerlikon","Europa","1","Osteuropa","12","8265","Ukraine","54","8265","Ukraine","60","13"
"2010","115","115","Oerlikon","Europa","1","Osteuropa","12","8266","Belarus","55","8266","Belarus","62","3"
"2010","115","115","Oerlikon","Europa","1","Südeuropa","16","8214","Griechenland","13","8214","Griechenland","15","101"
"2010","115","115","Oerlikon","Europa","1","Südeuropa","16","8218","Italien","17","8218","Italien","19","756"
"2010","115","115","Oerlikon","Europa","1","Südeuropa","16","8224","Malta","22","8224","Malta","25","2"
"2010","115","115","Oerlikon","Europa","1","Südeuropa","16","8239","Türkei","37","8239","Türkei","40","221"
"2010","115","115","Oerlikon","Europa","1","Südeuropa","16","8242","Zypern","40","8242","Zypern","43","1"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8201","Albanien","3","8201","Albanien","2","8"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8205","Bulgarien","6","8205","Bulgarien","5","22"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8232","Rumänien","30","8232","Rumänien","33","28"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8250","Kroatien","43","8250","Kroatien","46","108"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8251","Slowenien","44","8251","Slowenien","47","14"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8252","Bosnien-Herzegowina","45","8252","Bosnien-Herzegowina","48","92"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8255","Mazedonien","46","8255","Mazedonien","51","122"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8220","Jugoslawien","21","1"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8248","Serbien","49","222"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8254","Montenegro","50","4"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8256","Kosovo","52","107"
"2010","115","115","Oerlikon","Europa","1","Südosteuropa","17","8259","Serbien und Montenegro; Kosovo","48","8259","Serbien und Montenegro","54","55"
"2010","115","115","Oerlikon","Europa","1","Südwesteuropa","15","8231","Portugal","29","8231","Portugal","32","345"
"2010","115","115","Oerlikon","Europa","1","Südwesteuropa","15","8236","Spanien","34","8236","Spanien","37","258"
"2010","115","115","Oerlikon","Europa","1","Westeuropa","14","8204","Belgien","5","8204","Belgien","4","21"
"2010","115","115","Oerlikon","Europa","1","Westeuropa","14","8212","Frankreich","11","8212","Frankreich","13","198"
"2010","115","115","Oerlikon","Europa","1","Westeuropa","14","8215","Grossbritannien","14","8215","Grossbritannien","16","173"
"2010","115","115","Oerlikon","Europa","1","Westeuropa","14","8216","Irland","15","8216","Irland","17","14"
"2010","115","115","Oerlikon","Europa","1","Westeuropa","14","8223","Luxemburg","21","8223","Luxemburg","24","42"
"2010","115","115","Oerlikon","Europa","1","Westeuropa","14","8227","Niederlande","25","8227","Niederlande","28","50"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","1000","Schweiz","2","1000","Schweiz","1","13568"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","8207","Deutschland","8","8207","Deutschland","8","1963"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","8222","Liechtenstein","20","8222","Liechtenstein","23","36"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","8229","Österreich","27","8229","Österreich","30","235"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","8230","Polen","28","8230","Polen","31","58"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","8240","Ungarn","38","8240","Ungarn","41","46"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","8243","Slowakische Republik","41","8243","Slowakische Republik","44","48"
"2010","115","115","Oerlikon","Europa","1","Zentraleuropa","13","8244","Tschechische Republik","42","8244","Tschechische Republik","45","34"
"2010","115","115","Oerlikon","Ozeanien","5","Mittleres Ozeanien","53","8610","Tonga","240","8610","Tonga","251","0"
"2010","115","115","Oerlikon","Ozeanien","5","Südliches Ozeanien","56","8601","Australien","233","8601","Australien","244","14"
"2010","115","115","Oerlikon","Ozeanien","5","Südliches Ozeanien","56","8607","Neuseeland","238","8607","Neuseeland","249","1"
"2010","115","115","Oerlikon","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8995","Unbekannt","288","7"
"2010","115","115","Oerlikon","Unbekannt","9","Unbekannt","99","8995","Staat unbekannt","275","8999","Ausland unbekannt","286","10"
"2010","115","115","Oerlikon","Unbekannt","9","Unbekannt","99","8998","Staatenlos","276","8998","Staatenlos","288","1"
"2010","119","119","Seebach","Afrika","2","Nordafrika","21","8304","Algerien","63","8304","Algerien","70","27"
"2010","119","119","Seebach","Afrika","2","Nordafrika","21","8326","Libyen","83","8326","Libyen","90","7"
"2010","119","119","Seebach","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","37"
"2010","119","119","Seebach","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","46"
"2010","119","119","Seebach","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","10"
"2010","119","119","Seebach","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","7"
"2010","119","119","Seebach","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","2"
"2010","119","119","Seebach","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","65"
"2010","119","119","Seebach","Afrika","2","Ostafrika","22","8353","Tansania","109","8353","Tansania","116","2"
"2010","119","119","Seebach","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","47"
"2010","119","119","Seebach","Afrika","2","Südafrika","26","8340","Zimbabwe","96","8340","Zimbabwe","103","1"
"2010","119","119","Seebach","Afrika","2","Südafrika","26","8349","Südafrika","105","8349","Südafrika","112","12"
"2010","119","119","Seebach","Afrika","2","Südostafrika","27","8321","Komoren","78","8321","Komoren","85","5"
"2010","119","119","Seebach","Afrika","2","Südostafrika","27","8333","Mauritius","90","8333","Mauritius","97","2"
"2010","119","119","Seebach","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","18"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","11"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","13"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","37"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8315","Guinea","73","8315","Guinea","80","3"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","13"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","8"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8330","Mali","87","8330","Mali","94","1"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","32"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8345","Senegal","101","8345","Senegal","108","3"
"2010","119","119","Seebach","Afrika","2","Westafrika","24","8354","Togo","110","8354","Togo","117","4"
"2010","119","119","Seebach","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","11"
"2010","119","119","Seebach","Afrika","2","Zentralafrika","23","8360","Zentralafrikanische Republik","115","8360","Zentralafrikanische Republik","122","1"
"2010","119","119","Seebach","Amerika","3","Karibik","32","8403","Barbados","129","8403","Barbados","136","1"
"2010","119","119","Seebach","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","47"
"2010","119","119","Seebach","Amerika","3","Karibik","32","8418","Haiti","144","8418","Haiti","151","8"
"2010","119","119","Seebach","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","5"
"2010","119","119","Seebach","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","14"
"2010","119","119","Seebach","Amerika","3","Karibik","32","8442","Antigua und Barbuda","166","8442","Antigua und Barbuda","173","1"
"2010","119","119","Seebach","Amerika","3","Karibik","32","8443","St. Lucia","167","8443","St. Lucia","174","1"
"2010","119","119","Seebach","Amerika","3","Mittleres Südamerika","35","8405","Bolivien","131","8405","Bolivien","138","4"
"2010","119","119","Seebach","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","93"
"2010","119","119","Seebach","Amerika","3","Mittleres Südamerika","35","8431","Paraguay","155","8431","Paraguay","162","4"
"2010","119","119","Seebach","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","15"
"2010","119","119","Seebach","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","29"
"2010","119","119","Seebach","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","47"
"2010","119","119","Seebach","Amerika","3","Nördliches Südamerika","34","8417","Guayana","143","8417","Guayana","150","1"
"2010","119","119","Seebach","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","20"
"2010","119","119","Seebach","Amerika","3","Nördliches Südamerika","34","8438","Venezuela","162","8438","Venezuela","169","4"
"2010","119","119","Seebach","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","12"
"2010","119","119","Seebach","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","22"
"2010","119","119","Seebach","Amerika","3","Südliches Südamerika","36","8437","Uruguay","161","8437","Uruguay","168","1"
"2010","119","119","Seebach","Amerika","3","Zentralamerika","33","8408","Costa Rica","134","8408","Costa Rica","141","2"
"2010","119","119","Seebach","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","7"
"2010","119","119","Seebach","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","2"
"2010","119","119","Seebach","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","10"
"2010","119","119","Seebach","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8508","China (Volksrepublik China)","195","95"
"2010","119","119","Seebach","Asien","4","Ostasien","42","8508","China (Volksrepublik China)","188","8543","Tibet","229","3"
"2010","119","119","Seebach","Asien","4","Ostasien","42","8515","Japan","194","8515","Japan","202","19"
"2010","119","119","Seebach","Asien","4","Ostasien","42","8530","Korea Demokratische Volksrepublik","209","8530","Korea Demokratische Volksrepublik","217","1"
"2010","119","119","Seebach","Asien","4","Ostasien","42","8539","Republik Korea","216","8539","Republik Korea","225","13"
"2010","119","119","Seebach","Asien","4","Südasien","46","8501","Afghanistan","181","8501","Afghanistan","188","9"
"2010","119","119","Seebach","Asien","4","Südasien","46","8503","Bhutan","183","8503","Bhutan","190","1"
"2010","119","119","Seebach","Asien","4","Südasien","46","8506","Sri Lanka","186","8506","Sri Lanka","193","181"
"2010","119","119","Seebach","Asien","4","Südasien","46","8510","Indien","189","8510","Indien","197","387"
"2010","119","119","Seebach","Asien","4","Südasien","46","8529","Nepal","208","8529","Nepal","216","3"
"2010","119","119","Seebach","Asien","4","Südasien","46","8533","Pakistan","211","8533","Pakistan","220","52"
"2010","119","119","Seebach","Asien","4","Südasien","46","8546","Bangla Desh","221","8546","Bangla Desh","232","26"
"2010","119","119","Seebach","Asien","4","Südostasien","47","8511","Indonesien","190","8511","Indonesien","198","14"
"2010","119","119","Seebach","Asien","4","Südostasien","47","8518","Kambodscha","197","8518","Kambodscha","205","1"
"2010","119","119","Seebach","Asien","4","Südostasien","47","8525","Malaysia","204","8525","Malaysia","212","6"
"2010","119","119","Seebach","Asien","4","Südostasien","47","8534","Philippinen","212","8534","Philippinen","221","35"
"2010","119","119","Seebach","Asien","4","Südostasien","47","8537","Singapur","214","8537","Singapur","223","5"
"2010","119","119","Seebach","Asien","4","Südostasien","47","8542","Thailand","218","8542","Thailand","228","63"
"2010","119","119","Seebach","Asien","4","Südostasien","47","8545","Vietnam","220","8545","Vietnam","231","24"
"2010","119","119","Seebach","Asien","4","Südwestasien","45","8560","Armenien","224","8560","Armenien","235","7"
"2010","119","119","Seebach","Asien","4","Südwestasien","45","8561","Aserbaidschan","225","8561","Aserbaidschan","236","1"
"2010","119","119","Seebach","Asien","4","Südwestasien","45","8562","Georgien","226","8562","Georgien","237","3"
